Column1
-0.046478971287532859502,0.018562625172187086769,-0.0079615859136813096203
-0.04665151736623019546,0.017812108716998287239,-0.0074733314849121752418
-0.047243917697213297369,0.017214526878269662685,-0.0081271579285650367985
-0.04739785383232641286,0.016717307992361596369,-0.0075137607105091328355
-0.047601106485366403986,0.016182736648075124464,-0.0077894304183701032832
-0.047917031909358274999,0.01548164171205467822,-0.0081847587833768411375
-0.048249001606902867934,0.014793028126603980504,-0.0075774064849080486825
-0.048649500491159222704,0.014231706105182017827,-0.00765837350632144441
-0.048715426728906746634,0.013522822906636018311,-0.0074472089661270510566
-0.048909930800861471656,0.013141374949321757426,-0.0077752892495415917157
-0.049217578444933920978,0.01251936684619782067,-0.0074464197638235427382
-0.049570188988357709314,0.011775435049986352626,-0.0075112007330346850301
-0.04957353685722899056,0.011061954064531861336,-0.0080441816460089902996
-0.049861891039615233168,0.010405077362137665764,-0.0075355486056120453073
-0.050182521542911501244,0.0099950269893919405084,-0.0072947105965207965569
-0.050193349883413194978,0.0092040744280003777833,-0.0077503025278720851649
-0.05033310115248957467,0.0082749491550709874943,-0.0075961661799794919295
-0.050499971354850736738,0.0078144953423271955317,-0.007490010357476725375
-0.050759991149809467748,0.0072514109379474608191,-0.0073386976648492927358
-0.050813575678679612224,0.0063622145924761728739,-0.007437950947893531492
-0.051100351180082097258,0.0057566286203495726712,-0.0075922295206254384117
-0.051202805605379188292,0.0051042765496844139106,-0.0073094313407295894228
-0.051061186264440096283,0.0042724571858093638929,-0.0073143482893556219585
-0.051339478623181354633,0.0036281747662081252279,-0.0072657347717589955069
-0.051392477763404914581,0.0031161155110887715954,-0.0075220204389362761363
-0.051431717671506331502,0.0022965009958791108777,-0.0072612538159451869152
-0.051649183754522487444,0.0014679400971640231815,-0.0071562457302813227075
-0.051614150176639575496,0.00086773033650481190462,-0.0075101341614924885595
-0.051560722478244919165,0.00021997176347585137225,-0.0071359939546766790533
-0.05173990177627429965,-0.00067974127572368919694,-0.0071835721032679584683
-0.051764133663511631422,-0.0013998559161502999171,-0.0074777538237924554357
-0.051634247497668456228,-0.0020589498938652223137,-0.007343880332655317901
-0.051720944236542422401,-0.0027418532677520846517,-0.0071429315044705772239
-0.051690304563578912123,-0.0034953898179318721937,-0.0073281286105952867307
-0.051628023094454918163,-0.0043391711297810844905,-0.0071817577519321202859
-0.051585735196432322414,-0.0049884579281249171595,-0.0070102822168867841984
-0.051565294996618604717,-0.0057490822663472385123,-0.0071541411666468475092
-0.051430937995734234136,-0.0064811129508959381892,-0.0072674735483483727735
-0.051420228044384952426,-0.0073016810405807106368,-0.0069963229963813473519
-0.051184443728588491229,-0.0081016098009067602503,-0.0071144932133411966507
-0.051165605550090205444,-0.0088043063803618093477,-0.007194910161819242575
-0.051298775807758489886,-0.0095414335529806180991,-0.0069360611952618009615
-0.050961885415304511437,-0.010434215683168107311,-0.0068002766200928972326
-0.050839848391886467704,-0.011050135194861504528,-0.0069785979890231910477
-0.050473679470558217852,-0.011844474682314495503,-0.0070961064147686183506
-0.050536592891626291868,-0.012474380059661801731,-0.006831590994949011432
-0.05046566447272669842,-0.013330380632035263716,-0.007244544467965853031
-0.050202348300806491632,-0.014333097265637034443,-0.0069711970681396459928
-0.049949787681304154419,-0.014956216851330467535,-0.0069266242590515511926
-0.049658309074556164497,-0.01567765728158679317,-0.0067655413405513327094
-0.04955892985658312544,-0.016159209386079072257,-0.0066522677104311851368
-0.049387537477695586663,-0.017131075773884479885,-0.0072142232006910953293
-0.04900452025414445828,-0.018222133018481620481,-0.0066316209211455170308
-0.048691338991108286394,-0.018870792986059165691,-0.0067160281957967535651
-0.048585342565314895702,-0.01936761606804683275,-0.0071973014082497384011
-0.048285403027895253125,-0.020245413882299483771,-0.0065458563563917477809
-0.047820391014373637983,-0.021063780082347834111,-0.0067055749502979251561
-0.047493016096900854406,-0.021785027991261484565,-0.0067867206581695435977
-0.047415864885308675603,-0.022600983623473232947,-0.0065815953602073786616
-0.046943025148949955871,-0.023290335977846760712,-0.0070218810436747016585
-0.046537426867647072037,-0.024115028235547307511,-0.0063686862729876265662
-0.046319442554311300586,-0.024852614192375263591,-0.0067044611670989224736
-0.045808659775135991687,-0.025710581792476462637,-0.0068286638389499412088
-0.045524412247729850733,-0.026417362082452815197,-0.0064924383534522202982
-0.045193402064987384104,-0.027045511436753502665,-0.0068815794628325956811
-0.044655703966451090747,-0.027896048451075152602,-0.0065405566280910916108
-0.044301808257837110849,-0.028657636104741496946,-0.0064454978701888885131
-0.04366172538383192997,-0.02944251941671601619,-0.0064225684520617205495
-0.043421423054735661107,-0.030187669474513192935,-0.006886410370180821687
-0.04300815191155191175,-0.030844108430022495332,-0.0067175233276373100613
-0.042445874235478818493,-0.031525758279144007468,-0.0062555677798078104107
-0.041975004936676475753,-0.032311651868082200134,-0.0065288128017944781906
-0.041320335157295454143,-0.033196853947630874937,-0.0064469853498394522409
-0.041207828988860537023,-0.03377356758765490824,-0.0065668080470260301387
-0.040655481785488792323,-0.03454220633794340134,-0.0066032255195599045411
-0.03974001733196610292,-0.035222576361490856578,-0.0063983195462450721466
-0.039429469495773306065,-0.035902290251437797564,-0.006189736825964095232
-0.038978517548132057824,-0.036865616306095964905,-0.0064826487806849781778
-0.038162777738546982409,-0.037377473868056905471,-0.0064947805269592135888
-0.037527231135058250477,-0.037984052054993819314,-0.0061456111460245219438
-0.037144218773085713181,-0.03886525427161970081,-0.0062982355229242639044
-0.036581336708020377457,-0.039488947047309062854,-0.0063881429092305106257
-0.035802441722054018092,-0.040115886687327385884,-0.0063778575094393854389
-0.035324635589995510843,-0.040838386188039518809,-0.0063595363442914285348
-0.034701830575955994185,-0.041550943563759226707,-0.0064211739099799087713
-0.033987952693232313661,-0.042264072503615836285,-0.006259443601427014045
